subject,neuron,region,mean_firing_rate_hz,n_presentations,min_class_count,n_splits,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,status,error
YFL,69,hpc,20.769980506822613,114.0,4.0,4.0,0.0789473684210526,0.1491228070175438,150.0,0.8,success,
YFL,70,hpc,1.851851851851852,114.0,4.0,4.0,0.0789473684210526,0.1052631578947368,60.0,0.2,success,
YFL,71,hpc,18.45029239766082,114.0,4.0,4.0,0.1052631578947368,0.175438596491228,150.0,0.2,success,
YFL,72,hpc,8.157894736842104,114.0,4.0,4.0,0.131578947368421,0.219298245614035,75.0,0.8,success,
YFL,73,hpc,12.007797270955164,114.0,4.0,4.0,0.0701754385964912,0.1666666666666666,60.0,0.2,success,
YFL,74,hpc,3.0994152046783623,114.0,4.0,4.0,0.087719298245614,0.1666666666666666,150.0,0.2,success,
YFL,75,hpc,5.155945419103313,114.0,4.0,4.0,0.0789473684210526,0.1491228070175438,100.0,0.2,success,
YFL,76,hpc,19.883040935672515,114.0,4.0,4.0,0.0526315789473684,0.1578947368421052,180.0,0.5,success,
YFL,77,hpc,6.423001949317739,114.0,4.0,4.0,0.0526315789473684,0.1052631578947368,225.0,0.2,success,
YFL,78,hpc,7.846003898635478,114.0,4.0,4.0,0.0964912280701754,0.1666666666666666,150.0,0.2,success,
YFL,79,hpc,4.649122807017544,114.0,4.0,4.0,0.0701754385964912,0.1140350877192982,60.0,0.2,success,
YFL,80,ent,1.38401559454191,114.0,4.0,4.0,0.0789473684210526,0.1403508771929824,60.0,0.2,success,
YFL,81,ent,11.910331384015594,114.0,4.0,4.0,0.131578947368421,0.2105263157894736,90.0,0.8,success,
YFL,82,ent,0.4483430799220272,114.0,4.0,4.0,0.1052631578947368,0.1228070175438596,75.0,0.2,success,
YFL,83,ent,19.249512670565306,114.0,4.0,4.0,0.175438596491228,0.1929824561403508,300.0,0.2,success,
YFL,84,ent,10.05847953216374,114.0,4.0,4.0,0.131578947368421,0.1666666666666666,90.0,0.5,success,
YFL,85,ent,8.888888888888888,114.0,4.0,4.0,0.0614035087719298,0.1666666666666666,60.0,0.2,success,
YFL,86,ent,1.4132553606237814,114.0,4.0,4.0,0.087719298245614,0.175438596491228,90.0,0.2,success,
YFL,87,ent,3.8304093567251463,114.0,4.0,4.0,0.0789473684210526,0.175438596491228,60.0,0.8,success,
YFL,88,ent,4.951267056530215,114.0,4.0,4.0,0.1491228070175438,0.1491228070175438,900.0,0.2,success,
YFL,89,ent,0.8771929824561403,114.0,4.0,4.0,0.0789473684210526,0.0964912280701754,225.0,0.8,success,
YFL,90,ent,5.048732943469785,114.0,4.0,4.0,0.0614035087719298,0.1140350877192982,75.0,0.5,success,
YFL,91,ent,3.771929824561404,114.0,4.0,4.0,0.0789473684210526,0.131578947368421,100.0,0.2,success,
YFL,92,ent,7.982456140350878,114.0,4.0,4.0,0.0614035087719298,0.131578947368421,450.0,0.8,success,
YFL,93,ent,7.816764132553606,114.0,4.0,4.0,0.1403508771929824,0.175438596491228,225.0,0.5,success,
YFL,94,ent,7.358674463937621,114.0,4.0,4.0,0.1052631578947368,0.1666666666666666,450.0,0.5,success,
YFM,16,hpc,3.840155945419103,114.0,4.0,4.0,0.0789473684210526,0.1403508771929824,100.0,0.2,success,
YFM,17,hpc,2.3391812865497075,114.0,4.0,4.0,0.0701754385964912,0.1842105263157894,75.0,0.5,success,
YFM,18,hpc,0.7309941520467835,114.0,4.0,4.0,0.0614035087719298,0.1578947368421052,75.0,0.8,success,
YFM,19,hpc,0.5360623781676414,114.0,4.0,4.0,0.0526315789473684,0.1140350877192982,300.0,0.2,success,
YFM,20,hpc,3.47953216374269,114.0,4.0,4.0,0.0701754385964912,0.1140350877192982,60.0,0.8,success,
YFM,21,hpc,4.5321637426900585,114.0,4.0,4.0,0.043859649122807,0.1491228070175438,75.0,0.2,success,
YFM,22,hpc,0.8674463937621832,114.0,4.0,4.0,0.0789473684210526,0.1403508771929824,100.0,0.5,success,
YFM,23,hpc,0.6627680311890837,114.0,4.0,4.0,0.0526315789473684,0.1228070175438596,180.0,0.2,success,
YFM,24,hpc,5.448343079922026,114.0,4.0,4.0,0.1052631578947368,0.1403508771929824,450.0,0.2,success,
YFM,25,hpc,1.3255360623781671,114.0,4.0,4.0,0.0964912280701754,0.0964912280701754,150.0,0.8,success,
YFM,26,hpc,2.5048732943469774,114.0,4.0,4.0,0.1228070175438596,0.1842105263157894,60.0,0.8,success,
YFM,34,ent,3.98635477582846,114.0,4.0,4.0,0.131578947368421,0.219298245614035,90.0,0.5,success,
YFM,35,ent,0.8966861598440546,114.0,4.0,4.0,0.1140350877192982,0.1140350877192982,75.0,0.2,success,
YFM,36,ent,1.530214424951267,114.0,4.0,4.0,0.0964912280701754,0.1929824561403508,60.0,0.5,success,
YFM,37,ent,18.430799220272903,114.0,4.0,4.0,0.087719298245614,0.2105263157894736,60.0,0.8,success,
YFM,38,ent,12.056530214424953,114.0,4.0,4.0,0.0701754385964912,0.1403508771929824,60.0,0.2,success,
